X,Y,OBJECTID,CAM_NUM,NOTES,LOCATION,PROJ,XCOORD,YCOORD,created_user,created_date,last_edited_user,last_edited_date
-8522139.93708152,4762882.22502163,1000,402, ,Eastern Ave and Oldham St,Greektown,-76.55568342,39.28710746,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8522418.06851284,4762870.6142395,1001,403, ,Eastern Ave and S Lehigh St,Greektown,-76.55818192,39.28702673,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8522227.6201891,4762862.49274147,1002,404, ,Eastern Ave and S Newkirk St,Greektown,-76.55647109,39.28697026,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8522043.62528019,4762897.49912895,1003,405, ,Eastern Ave and S Ponca St,Greektown,-76.55481824,39.28721365,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528541.52812217,4767918.57865818,1004,501, ,Guilford Ave and E 28th St,Greenmount,-76.61318987,39.32211548,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528120.11762492,4767924.91235848,1005,502, ,Greenmount Ave and E 28th St,Greenmount,-76.60940428,39.32215949,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528123.96315127,4767751.61898293,1006,503, ,Greenmount Ave and E 27th St,Greenmount,-76.60943882,39.32095521,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528316.38967561,4767749.33323681,1007,504, ,Barclay St and E 27th St,Greenmount,-76.61116742,39.32093933,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528315.90017198,4767839.40160089,1008,505, ,Barclay St and Whitridge Ave,Greenmount,-76.61116302,39.32156525,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528122.49294312,4767615.28260153,1009,506, ,Greenmount Ave and E Lorraine Ave,Greenmount,-76.60942562,39.32000774,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528520.8736851,4767537.16965578,1010,507, ,Guilford Ave and E 26th St,Greenmount,-76.61300433,39.31946489,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528422.46457155,4767338.81046863,1011,508, ,Falls St Alley and E 25th St,Greenmount,-76.61212031,39.31808636,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528136.29793699,4767352.77096112,1012,509, ,Greenmount Ave and E 25th St,Greenmount,-76.60954963,39.31818338,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528034.94735401,4767138.55374353,1013,510, ,Boone St and E 24th St,Greenmount,-76.60863918,39.31669462,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527897.09845034,4767042.86433005,1014,511, ,Cokesbury Ave and E 23rd St,Greenmount,-76.60740086,39.31602959,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528232.6438499,4767072.78084351,1015,512, ,Brentwood Ave and E 24th St,Greenmount,-76.61041512,39.3162375,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528136.384512,4766966.54328461,1016,513, ,Greenmount Ave and E 23rd St,Greenmount,-76.60955041,39.31549916,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528494.2291047,4766950.72695118,1017,514, ,Guilford Ave and E 23rd St,Greenmount,-76.61276498,39.31538924,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527982.26677904,4766955.44344318,1018,515, ,E 23rd St and Boone St,Greenmount,-76.60816594,39.31542202,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528136.66736092,4766816.48144767,1019,516, ,Greenmount Ave and E 22nd St,Greenmount,-76.60955295,39.31445622,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527878.73307623,4766845.1980764,1020,517, ,Homewood Ave and E 22nd St,Greenmount,-76.60723588,39.31465581,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528315.96213028,4766749.04830245,1021,518, ,Barclay St and 21st 1/2 St,Greenmount,-76.61116358,39.31398756,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528466.17868522,4766669.67966029,1022,519, ,Guilford Ave and E 21st St,Greenmount,-76.612513,39.31343593,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528002.84084716,4766693.86938041,1023,520, ,Boone St and E 21st St,Greenmount,-76.60835076,39.31360405,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528134.95819743,4766576.34734832,1024,521, ,Greenmount Ave and Worsley St,Greenmount,-76.60953759,39.31278725,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528291.8658524,4766521.39314002,1025,522, ,Barclay St and E 20th St,Greenmount,-76.61094712,39.31240531,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528300.43624465,4766462.88471526,1026,523, ,Barclay St and Heaver St,Greenmount,-76.61102411,39.31199865,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528140.25942368,4766356.57253123,1027,524, ,Greenmount Ave and E North Ave,Greenmount,-76.60958521,39.31125974,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528377.2296828,4766374.14597249,1028,525, ,E North Ave and Guilford Ave,Greenmount,-76.61171395,39.31138189,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528608.33485811,4766270.34493448,1029,526, ,N Calvert St and McAllister St,Greenmount,-76.61379001,39.31066042,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528440.31717088,4766164.45276491,1030,527, ,Guilford Ave and E Lafayette Ave,Greenmount,-76.61228068,39.30992442,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528276.07265415,4766171.2764926,1031,528, ,Barclay St and E Lafayette Ave,Greenmount,-76.61080525,39.30997185,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528275.65302471,4765951.8133916,1032,529, ,Barclay St and Pitman Pl,Greenmount,-76.61080148,39.30844645,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527973.40272821,4765420.77773188,1033,530, ,Greenmount Ave and E Preston St,Greenmount,-76.60808632,39.30475529,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527957.46663267,4765269.62834429,1034,531, ,Greenmount Ave and E Biddle St,Greenmount,-76.60794316,39.30370463,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527925.23494617,4765117.40723346,1035,532, ,Greenmount Ave and E Chase St,Greenmount,-76.60765362,39.30264651,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527888.01584831,4764938.52449302,1036,533, ,Greenmount Ave and E Eager St,Greenmount,-76.60731927,39.30140304,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528130.43753759,4768098.58162539,1037,534, ,Greenmount Ave and E 29th St,Greenmount,-76.60949698,39.32336636,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528128.18208595,4768289.94915744,1038,535, ,Greenmount Ave and E 30th St,Greenmount,-76.60947672,39.3246962,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528127.1045206,4768478.1012971,1039,536, ,Greenmount Ave and E 31st St,Greenmount,-76.60946704,39.32600367,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528132.70724571,4768641.58760478,1040,537, ,Greenmount Ave and E 32nd St,Greenmount,-76.60951737,39.32713972,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528111.77144783,4768810.28349304,1041,538, ,Greenmount Ave and E 33rd St,Greenmount,-76.6093293,39.32831195,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525723.58453745,4764534.62759501,1042,601, ,E Monument St and N Chester St,Monument,-76.58787586,39.29859534,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525645.51080509,4764387.94833813,1043,602, ,McElderry St and N Duncan St,Monument,-76.58717451,39.29757567,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525584.65245532,4764554.84520826,1044,603, ,E Monument St and Collington,Monument,-76.58662781,39.29873589,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525511.96305048,4764695.66856364,1045,604, ,E Madison St and N Mederia St,Monument,-76.58597483,39.29971484,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525405.87232029,4764549.96345587,1046,605, ,E Monument St and N Patterson Park Ave,Monument,-76.58502181,39.29870195,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525330.72624712,4764403.04274479,1047,606, ,McElderry St and N Bradford St,Monument,-76.58434676,39.2976806,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525250.88506112,4764569.06805568,1048,607, ,E Monument St and N Montford Ave,Monument,-76.58362953,39.29883476,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525190.39419821,4764711.00109466,1049,608, ,E Madison St and N Port,Monument,-76.58308613,39.29982142,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525093.07489761,4764575.91806367,1050,609, ,E Monument St and N Milton Ave,Monument,-76.5822119,39.29888238,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525010.23897159,4764419.4270605,1051,610, ,McElderry St and N Rose St,Monument,-76.58146777,39.2977945,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524937.44189921,4764583.84413193,1052,611, ,E Monument St and N Luzerne Ave,Monument,-76.58081382,39.29893748,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524870.21046071,4764738.01354079,1053,612, ,E Madison St and N Glover St,Monument,-76.58020987,39.3000092,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524776.22008531,4764583.16226127,1054,613, ,E Monument St and N Lakewood Ave,Monument,-76.57936555,39.29893274,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524696.7666621,4764434.97534648,1055,614, ,McElderry St and N Belnord Ave,Monument,-76.5786518,39.29790259,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524639.65004228,4764590.12431505,1056,615, ,E Monument St and N Kenwood Ave,Monument,-76.57813872,39.29898114,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524554.51864196,4764753.17905331,1057,616, ,E Madison St and N Streeper St,Monument,-76.57737397,39.30011462,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524458.04358394,4764436.46366789,1058,617, ,McElderry St and N Linwood Ave,Monument,-76.57650732,39.29791294,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524399.64279917,4764602.19450393,1059,618, ,E Monument St and N Curley St,Monument,-76.5759827,39.29906504,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524299.83311754,4764454.89916384,1060,619, ,McElderry St and N Potomac St,Monument,-76.57508609,39.2980411,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524229.38024518,4764611.11086031,1061,620, ,E Monument St and Decker,Monument,-76.5744532,39.29912703,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524160.18684646,4764774.21403482,1062,621, ,E Madison St and N Ellwood Ave,Monument,-76.57383163,39.30026085,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524084.00042665,4764618.67544959,1063,622, ,E Monument St and N Robinson St,Monument,-76.57314723,39.29917961,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524396.46629061,4764752.65164116,1064,623, ,E Madison St and N Curley St,Monument,-76.57595416,39.30011096,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524073.0910906,4764458.00146078,1065,624, ,McElderry St and N Robinson St,Monument,-76.57304923,39.29806266,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525151.11796214,4765403.54447953,1066,625, ,Milton St and E Biddle St,Monument,-76.58273331,39.3046355,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525283.47450962,4764878.14419347,1067,626, ,Montford St and Ashland Ave,Monument,-76.58392229,39.30098331,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525561.32866628,4764248.87890999,1068,627, ,N Collington St and E Jefferson St,Monument,-76.58641829,39.29660889,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8524842.05165073,4764285.70091811,1069,628, ,E Jefferson St and N Glover St,Monument,-76.57995692,39.29686487,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533537.68535961,4766081.81242821,1070,703, ,W North Ave and Thomas Ave,North Ave West,-76.6580711,39.30935003,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533436.84966482,4765947.04924814,1071,704, ,N Warwick Ave and Westwood Ave,North Ave West,-76.65716528,39.30841334,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533303.66276447,4765965.41814641,1072,705, ,Moreland Ave and Westwood Ave,North Ave West,-76.65596884,39.30854101,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533292.28425383,4766093.84141324,1073,706, ,W North Ave and Moreland Ave,North Ave West,-76.65586663,39.30943363,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533080.10040015,4765975.83016098,1074,707, ,N Bentalou St and Westwood Ave,North Ave West,-76.65396055,39.30861338,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532938.62491492,4765970.21317405,1075,708, ,N Smallwood St and Westwood Ave,North Ave West,-76.65268965,39.30857434,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532952.68970365,4766128.28929884,1076,709, ,W North Ave and N Smallwood St,North Ave West,-76.652816,39.30967307,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532945.21456306,4766349.90445942,1077,710, ,N Smallwood St and Ridgehill Ave,North Ave West,-76.65274885,39.3112134,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532770.466931,4765990.43096062,1078,711, ,N Pulaski St and Westwood Ave,North Ave West,-76.65117906,39.30871487,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532791.64902526,4766115.57961455,1079,712, ,W North Ave and N Pulaski St,North Ave West,-76.65136934,39.30958473,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532784.15753335,4766216.46644934,1080,713, ,N Pulaski St and Herbert St,North Ave West,-76.65130205,39.31028594,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532800.14448532,4766287.56764989,1081,714, ,N Pulaski St and Walbrook Ave,North Ave West,-76.65144566,39.31078013,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532639.99133884,4766142.31375313,1082,715, ,W North Ave and N Payson St,North Ave West,-76.65000698,39.30977054,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532627.96396967,4766218.35172997,1083,716, ,N Payson St and Herbert St,North Ave West,-76.64989894,39.31029905,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532629.16001522,4766288.25917552,1084,717, ,N Payson St and Walbrook Ave,North Ave West,-76.64990968,39.31078494,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532635.0820381,4766373.28635476,1085,718, ,N Payson St and Ridgehill Ave,North Ave West,-76.64996288,39.31137591,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532517.89285732,4766002.0855374,1086,719, ,Appleton St and Westwood Ave,North Ave West,-76.64891015,39.30879587,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532418.14448973,4766006.53134875,1087,720, ,N Monroe St and Westwood Ave,North Ave West,-76.6480141,39.30882678,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532426.08727171,4766156.41038814,1088,721, ,W North Ave and N Monroe St,North Ave West,-76.64808545,39.30986852,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532436.7262881,4766294.08614561,1089,722, ,N Monroe St and Walbrook Ave,North Ave West,-76.64818102,39.31082544,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532223.43172892,4766018.48433485,1090,723, ,N Fulton Ave and Westwood Ave,North Ave West,-76.64626496,39.30890986,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532224.19217258,4766170.73884898,1091,724, ,W North Ave and N Fulton Ave,North Ave West,-76.6462718,39.30996811,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532260.05596239,4766301.1499429,1092,725, ,N Fulton Ave and Walbrook Ave,North Ave West,-76.64659397,39.31087454,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532083.5351454,4766023.098449,1093,726, ,N Mount St and Westwood Ave,North Ave West,-76.64500825,39.30894193,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531941.82771423,4766185.33525209,1094,727, ,W North Ave and N Carey St,North Ave West,-76.64373527,39.31006957,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531802.80131542,4766174.94058207,1095,728, ,W North Ave and Pennsylvania Ave,North Ave West,-76.64248638,39.30999732,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531901.40838522,4765875.66119969,1096,729, ,Cumberland St and N Calhoun St,North Ave West,-76.64337218,39.30791714,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531708.59317679,4766069.63400195,1097,730, ,Cumberland St and Pennsylvania Ave,North Ave West,-76.64164009,39.30926538,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531561.43896176,4766206.09362945,1098,731, ,W North Ave and Division St,North Ave West,-76.64031818,39.31021385,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531663.43867873,4766250.28749051,1099,732, ,Whitelock St and Woodbrook Ave,North Ave West,-76.64123446,39.31052102,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531595.85349865,4766296.15435298,1100,733, ,Etting St and Whitelock St,North Ave West,-76.64062734,39.31083981,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531547.01376469,4766343.3237511,1101,734, ,Whitelock St and Francis St,North Ave West,-76.6401886,39.31116766,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531470.38597001,4766402.68531452,1102,735, ,Druid Hill Ave and Whitelock St,North Ave West,-76.63950024,39.31158025,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533085.6566364,4766101.39607864,1103,737, ,W North and Bentalou St,North Ave West,-76.65401046,39.30948614,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531192.93900593,4766209.44115896,1104,736, ,W North Ave and McCulloh St,North Ave West,-76.63700789,39.31023711,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534087.92504144,4769433.95588712,1105,801, ,Reisterstown Rd and Keyworth Ave,Park Heights,-76.66301399,39.33264554,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534199.90035681,4769617.72434861,1106,802, ,Reisterstown Rd and Shirley Ave,Park Heights,-76.66401988,39.3339224,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534420.09841108,4769701.33846977,1107,803, ,Towonda Ave and Oswego Ave,Park Heights,-76.66599795,39.33450336,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534521.81207814,4770133.12146924,1108,804, ,Reisterstown Rd and Grantley Ave,Park Heights,-76.66691166,39.33750337,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534807.81846014,4770093.04964326,1109,805, ,Boarman Ave and Willowdale Ave,Park Heights,-76.6694809,39.33722495,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8535262.37670441,4771556.80785535,1110,806, ,Park Heights Ave and W Garrison Ave,Park Heights,-76.67356426,39.34739415,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534694.16524711,4770406.31385126,1111,807, ,Reisterstown Rd and Laporte St,Park Heights,-76.66845993,39.33940142,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8535029.21714885,4770536.42905841,1112,808, ,Reisterstown Rd and St Ambrose Ave,Park Heights,-76.67146975,39.34030541,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8536015.62115069,4771398.99844262,1113,809, ,W Belvedere Ave and Litchfield Ave,Park Heights,-76.68033077,39.34629787,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534998.93287395,4771241.1452584,1114,810, ,Park Heights Ave and Woodland,Park Heights,-76.6711977,39.34520127,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8535388.89942238,4771450.29466325,1115,811, ,W Garrison Ave and Denmore Ave,Park Heights,-76.67470083,39.34665422,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8535125.64207285,4771652.65445829,1116,812, ,W Garrison Ave and Palmer Ave,Park Heights,-76.67233595,39.34805998,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534501.99582775,4770829.85284489,1117,813, ,Pimlico Rd and Sumter Ave,Park Heights,-76.66673364,39.34234395,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534322.87737788,4770527.13088734,1118,814, ,Pimlico Rd and W Cold Spring Ln,Park Heights,-76.6651246,39.34024081,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534082.37117246,4770114.00212225,1119,815, ,Quantico Ave and Pimlico Rd,Park Heights,-76.6629641,39.33737053,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534149.8232718,4770280.50735674,1120,816, ,Pimlico Rd and Loyola Northway,Park Heights,-76.66357003,39.33852737,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534193.7360598,4770348.69045114,1121,817, ,Pimlico Rd and Rosewood Ave,Park Heights,-76.6639645,39.33900108,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8535731.28555432,4772353.51870661,1122,818, ,Winner Ave and Avondale Ave,Park Heights,-76.67777654,39.35292853,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8535853.17895019,4771926.07017822,1123,819, ,Park Heights Ave and Hayward Ave,Park Heights,-76.67887153,39.3499593,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8536352.35966216,4772200.28383299,1124,820, ,Park Heights Ave and Rogers,Park Heights,-76.68335574,39.35186411,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8536560.05515084,4772361.52165035,1125,821, ,Park Heights Ave and Manhattan Ave,Park Heights,-76.6852215,39.35298412,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8536866.89915288,4772756.82816321,1126,822, ,Park Heights Ave and Glen Ave,Park Heights,-76.68797793,39.35572997,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8537229.39809955,4772992.1101173,1127,823, ,Park Heights Ave and Taney,Park Heights,-76.69123431,39.35736422,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8537573.09564338,4773221.83366393,1128,836, ,Park Heights Ave and W Strathmore Ave,Park Heights,-76.69432179,39.35895982,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8537832.93286486,4773397.44358364,1129,825, ,Park Heights Ave and Fords Ln,Park Heights,-76.69665595,39.36017953,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8538181.83049598,4773697.02234237,1130,826, ,Park Heights Ave and Clarks Ln,Park Heights,-76.69979015,39.36226024,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8538518.9807694,4774078.37129182,1131,827, ,Park Heights Ave and Fallstaff Rd,Park Heights,-76.70281882,39.36490879,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8535514.10546025,4771770.38064549,1132,828, ,Park Heights Ave and W Belvedere Ave,Park Heights,-76.67582558,39.34887778,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534916.65700807,4771089.76614999,1133,829, ,Park Heights Ave and Virginia Ave,Park Heights,-76.67045861,39.34414962,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534593.30097785,4770645.13635969,1134,830, ,Park Heights Ave and Wylie Ave,Park Heights,-76.66755385,39.34106065,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534125.41803744,4769868.10990386,1135,831, ,Park Heights Ave and Oswego Ave,Park Heights,-76.66335079,39.33566209,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8536683.4662207,4772484.64566726,1136,832, ,Park Heights Ave and Trainor Ave JCC,Park Heights,-76.68633012,39.35383937,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
